OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00472787,Field Msr/Obs,Water,,2025-09-04,10:20:00,EDT,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3934,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.7,mg/L,,Final,,Actual,,,,,,,,,,,,,1002-8-2009,USEPA,Dissolved Oxygen (DO) Measurement by Optical Probe,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00472789,Field Msr/Obs,Water,,2025-09-04,13:10:00,EDT,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3960,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.5,mg/L,,Final,,Actual,,,,,,,,,,,,,1002-8-2009,USEPA,Dissolved Oxygen (DO) Measurement by Optical Probe,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00472792,Field Msr/Obs,Water,,2025-09-04,10:40:00,EDT,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3939,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.62,mg/L,,Final,,Actual,,,,,,,,,,,,,1002-8-2009,USEPA,Dissolved Oxygen (DO) Measurement by Optical Probe,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00468902,Field Msr/Obs,Water,,2025-07-28,10:50:00,EDT,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_14_18141,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,7.93,mg/L,,Final,,Actual,,,,,,,,,,,,,1002-8-2009,USEPA,Dissolved Oxygen (DO) Measurement by Optical Probe,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00468898,Field Msr/Obs,Water,,2025-07-28,13:10:00,EDT,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_4220,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,6.89,mg/L,,Final,,Actual,,,,,,,,,,,,,1002-8-2009,USEPA,Dissolved Oxygen (DO) Measurement by Optical Probe,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00472790,Field Msr/Obs,Water,,2025-09-04,12:30:00,EDT,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_18085,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.01,mg/L,,Final,,Actual,,,,,,,,,,,,,1002-8-2009,USEPA,Dissolved Oxygen (DO) Measurement by Optical Probe,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00472786,Field Msr/Obs,Water,,2025-09-04,09:45:00,EDT,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3891,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.63,mg/L,,Final,,Actual,,,,,,,,,,,,,1002-8-2009,USEPA,Dissolved Oxygen (DO) Measurement by Optical Probe,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00472788,Field Msr/Obs,Water,,2025-09-04,11:35:00,EDT,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_17578,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,7.09,mg/L,,Final,,Actual,,,,,,,,,,,,,1002-8-2009,USEPA,Dissolved Oxygen (DO) Measurement by Optical Probe,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00468796,Field Msr/Obs,Water,,2025-07-10,10:45:00,EDT,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_18123,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,7.17,mg/L,,Final,,Actual,,,,,,,,,,,,,1002-8-2009,USEPA,Dissolved Oxygen (DO) Measurement by Optical Probe,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00470244,Field Msr/Obs,Water,,2025-08-07,11:57:00,EDT,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_17578,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,7.24,mg/L,,Final,,Actual,,,,,,,,,,,,,1002-8-2009,USEPA,Dissolved Oxygen (DO) Measurement by Optical Probe,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00470379,Field Msr/Obs,Water,,2025-08-04,11:35:00,EDT,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_14_18141,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.45,mg/L,,Final,,Actual,,,,,,,,,,,,,1002-8-2009,USEPA,Dissolved Oxygen (DO) Measurement by Optical Probe,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00468903,Field Msr/Obs,Water,,2025-07-28,13:45:00,EDT,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_4218,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,6.94,mg/L,,Final,,Actual,,,,,,,,,,,,,1002-8-2009,USEPA,Dissolved Oxygen (DO) Measurement by Optical Probe,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00468839,Quality Control Field Replicate Msr/Obs,Water,,2025-07-10,10:25:00,EDT,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3939,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.3,mg/L,,Final,,Actual,,,,,,,,,,,,,1002-8-2009,USEPA,Dissolved Oxygen (DO) Measurement by Optical Probe,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00470245,Field Msr/Obs,Water,,2025-08-07,13:47:00,EDT,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3960,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.02,mg/L,,Final,,Actual,,,,,,,,,,,,,1002-8-2009,USEPA,Dissolved Oxygen (DO) Measurement by Optical Probe,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00472835,Field Msr/Obs,Water,,2025-09-03,10:35:00,EDT,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_18131,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,7.66,mg/L,,Final,,Actual,,,,,,,,,,,,,1002-8-2009,USEPA,Dissolved Oxygen (DO) Measurement by Optical Probe,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00472836,Field Msr/Obs,Water,,2025-09-03,11:00:00,EDT,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_18133,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,7.56,mg/L,,Final,,Actual,,,,,,,,,,,,,1002-8-2009,USEPA,Dissolved Oxygen (DO) Measurement by Optical Probe,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00473311,Field Msr/Obs,Water,,2025-09-15,11:30:00,EDT,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_14_18141,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.38,mg/L,,Final,,Actual,,,,,,,,,,,,,1002-8-2009,USEPA,Dissolved Oxygen (DO) Measurement by Optical Probe,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00472791,Field Msr/Obs,Water,,2025-09-04,11:05:00,EDT,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_18123,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.02,mg/L,,Final,,Actual,,,,,,,,,,,,,1002-8-2009,USEPA,Dissolved Oxygen (DO) Measurement by Optical Probe,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00473312,Field Msr/Obs,Water,,2025-09-15,14:45:00,EDT,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_4218,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,6.68,mg/L,,Final,,Actual,,,,,,,,,,,,,1002-8-2009,USEPA,Dissolved Oxygen (DO) Measurement by Optical Probe,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00468791,Field Msr/Obs,Water,,2025-07-10,09:35:00,EDT,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_3891,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.73,mg/L,,Final,,Actual,,,,,,,,,,,,,1002-8-2009,USEPA,Dissolved Oxygen (DO) Measurement by Optical Probe,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00472834,Field Msr/Obs,Water,,2025-09-03,10:10:00,EDT,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_18132,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.3,mg/L,,Final,,Actual,,,,,,,,,,,,,1002-8-2009,USEPA,Dissolved Oxygen (DO) Measurement by Optical Probe,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00470264,Field Msr/Obs,Water,,2025-08-07,11:23:00,EDT,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_18123,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,7.66,mg/L,,Final,,Actual,,,,,,,,,,,,,1002-8-2009,USEPA,Dissolved Oxygen (DO) Measurement by Optical Probe,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00468793,Field Msr/Obs,Water,,2025-07-10,11:15:00,EDT,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_17578,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,7.06,mg/L,,Final,,Actual,,,,,,,,,,,,,1002-8-2009,USEPA,Dissolved Oxygen (DO) Measurement by Optical Probe,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00468897,Field Msr/Obs,Water,,2025-07-28,12:55:00,EDT,,,,,,,,,,,EPDAMU,,21GAEPD_WQX-RV_12_4219,,,,,GA_001,GA EPD,WPMP Stream Sampling SOP,Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,4.55,mg/L,,Final,,Actual,,,,,,,,,,,,,1002-8-2009,USEPA,Dissolved Oxygen (DO) Measurement by Optical Probe,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00094828,Sample-Routine,Water,,1990-12-11,11:25:00,EST,,,,,,,,,,,USGSREG,,21GAEPD_WQX-RV_12_3891,,,,,TWRI9A,USDOI/USGS,USGS TWRI National Field Manual - National Field Manual for the Collection of Water-Quality Data (NFM),Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,9.7,mg/L,,Final,,Actual,,,,,,,,,,,,,UNKNOWN,21GAEPD_WQX,Procedure is unknown,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00098387,Sample-Routine,Water,,1990-03-07,09:00:00,EST,,,,,,,,,,,USGSREG,,21GAEPD_WQX-RV_12_3945,,,,,TWRI9A,USDOI/USGS,USGS TWRI National Field Manual - National Field Manual for the Collection of Water-Quality Data (NFM),Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,9.8,mg/L,,Final,,Actual,,,,,,,,,,,,,UNKNOWN,21GAEPD_WQX,Procedure is unknown,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00094827,Sample-Routine,Water,,1990-11-26,12:30:00,EST,,,,,,,,,,,USGSREG,,21GAEPD_WQX-RV_12_3891,,,,,TWRI9A,USDOI/USGS,USGS TWRI National Field Manual - National Field Manual for the Collection of Water-Quality Data (NFM),Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,9,mg/L,,Final,,Actual,,,,,,,,,,,,,UNKNOWN,21GAEPD_WQX,Procedure is unknown,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00097364,Sample-Routine,Water,,1990-06-07,08:10:00,EST,,,,,,,,,,,USGSREG,,21GAEPD_WQX-RV_12_4329,,,,,TWRI9A,USDOI/USGS,USGS TWRI National Field Manual - National Field Manual for the Collection of Water-Quality Data (NFM),Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,7.5,mg/L,,Final,,Actual,,,,,,,,,,,,,UNKNOWN,21GAEPD_WQX,Procedure is unknown,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00094819,Sample-Routine,Water,,1990-03-13,13:15:00,EST,,,,,,,,,,,USGSREG,,21GAEPD_WQX-RV_12_3891,,,,,TWRI9A,USDOI/USGS,USGS TWRI National Field Manual - National Field Manual for the Collection of Water-Quality Data (NFM),Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,10.2,mg/L,,Final,,Actual,,,,,,,,,,,,,UNKNOWN,21GAEPD_WQX,Procedure is unknown,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00098397,Sample-Routine,Water,,1990-12-05,09:00:00,EST,,,,,,,,,,,USGSREG,,21GAEPD_WQX-RV_12_3945,,,,,TWRI9A,USDOI/USGS,USGS TWRI National Field Manual - National Field Manual for the Collection of Water-Quality Data (NFM),Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,9.7,mg/L,,Final,,Actual,,,,,,,,,,,,,UNKNOWN,21GAEPD_WQX,Procedure is unknown,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00096307,Sample-Routine,Water,,1990-12-05,07:15:00,EST,,,,,,,,,,,USGSREG,,21GAEPD_WQX-RV_12_3932,,,,,TWRI9A,USDOI/USGS,USGS TWRI National Field Manual - National Field Manual for the Collection of Water-Quality Data (NFM),Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,10.6,mg/L,,Final,,Actual,,,,,,,,,,,,,UNKNOWN,21GAEPD_WQX,Procedure is unknown,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00094821,Sample-Routine,Water,,1990-05-08,12:05:00,EST,,,,,,,,,,,USGSREG,,21GAEPD_WQX-RV_12_3891,,,,,TWRI9A,USDOI/USGS,USGS TWRI National Field Manual - National Field Manual for the Collection of Water-Quality Data (NFM),Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,9,mg/L,,Final,,Actual,,,,,,,,,,,,,UNKNOWN,21GAEPD_WQX,Procedure is unknown,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00099290,Sample-Routine,Water,,1990-12-04,07:00:00,EST,,,,,,,,,,,USGSREG,,21GAEPD_WQX-RV_12_3960,,,,,TWRI9A,USDOI/USGS,USGS TWRI National Field Manual - National Field Manual for the Collection of Water-Quality Data (NFM),Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,6.7,mg/L,,Final,,Actual,,,,,,,,,,,,,UNKNOWN,21GAEPD_WQX,Procedure is unknown,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00096306,Sample-Routine,Water,,1990-11-06,10:00:00,EST,,,,,,,,,,,USGSREG,,21GAEPD_WQX-RV_12_3932,,,,,TWRI9A,USDOI/USGS,USGS TWRI National Field Manual - National Field Manual for the Collection of Water-Quality Data (NFM),Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.2,mg/L,,Final,,Actual,,,,,,,,,,,,,UNKNOWN,21GAEPD_WQX,Procedure is unknown,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00098390,Sample-Routine,Water,,1990-05-02,08:30:00,EST,,,,,,,,,,,USGSREG,,21GAEPD_WQX-RV_12_3945,,,,,TWRI9A,USDOI/USGS,USGS TWRI National Field Manual - National Field Manual for the Collection of Water-Quality Data (NFM),Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.1,mg/L,,Final,,Actual,,,,,,,,,,,,,UNKNOWN,21GAEPD_WQX,Procedure is unknown,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00097367,Sample-Routine,Water,,1990-09-04,05:20:00,EST,,,,,,,,,,,USGSREG,,21GAEPD_WQX-RV_12_4329,,,,,TWRI9A,USDOI/USGS,USGS TWRI National Field Manual - National Field Manual for the Collection of Water-Quality Data (NFM),Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.5,mg/L,,Final,,Actual,,,,,,,,,,,,,UNKNOWN,21GAEPD_WQX,Procedure is unknown,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00096302,Sample-Routine,Water,,1990-07-11,09:00:00,EST,,,,,,,,,,,USGSREG,,21GAEPD_WQX-RV_12_3932,,,,,TWRI9A,USDOI/USGS,USGS TWRI National Field Manual - National Field Manual for the Collection of Water-Quality Data (NFM),Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.4,mg/L,,Final,,Actual,,,,,,,,,,,,,UNKNOWN,21GAEPD_WQX,Procedure is unknown,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00098392,Sample-Routine,Water,,1990-07-05,07:30:00,EST,,,,,,,,,,,USGSREG,,21GAEPD_WQX-RV_12_3945,,,,,TWRI9A,USDOI/USGS,USGS TWRI National Field Manual - National Field Manual for the Collection of Water-Quality Data (NFM),Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,9.3,mg/L,,Final,,Actual,,,,,,,,,,,,,UNKNOWN,21GAEPD_WQX,Procedure is unknown,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00099289,Sample-Routine,Water,,1990-11-07,10:10:00,EST,,,,,,,,,,,USGSREG,,21GAEPD_WQX-RV_12_3960,,,,,TWRI9A,USDOI/USGS,USGS TWRI National Field Manual - National Field Manual for the Collection of Water-Quality Data (NFM),Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,7.9,mg/L,,Final,,Actual,,,,,,,,,,,,,UNKNOWN,21GAEPD_WQX,Procedure is unknown,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00094822,Sample-Routine,Water,,1990-06-12,13:15:00,EST,,,,,,,,,,,USGSREG,,21GAEPD_WQX-RV_12_3891,,,,,TWRI9A,USDOI/USGS,USGS TWRI National Field Manual - National Field Manual for the Collection of Water-Quality Data (NFM),Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.1,mg/L,,Final,,Actual,,,,,,,,,,,,,UNKNOWN,21GAEPD_WQX,Procedure is unknown,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00098386,Sample-Routine,Water,,1990-02-07,13:00:00,EST,,,,,,,,,,,USGSREG,,21GAEPD_WQX-RV_12_3945,,,,,TWRI9A,USDOI/USGS,USGS TWRI National Field Manual - National Field Manual for the Collection of Water-Quality Data (NFM),Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,10.8,mg/L,,Final,,Actual,,,,,,,,,,,,,UNKNOWN,21GAEPD_WQX,Procedure is unknown,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00098395,Sample-Routine,Water,,1990-10-01,14:50:00,EST,,,,,,,,,,,USGSREG,,21GAEPD_WQX-RV_12_3945,,,,,TWRI9A,USDOI/USGS,USGS TWRI National Field Manual - National Field Manual for the Collection of Water-Quality Data (NFM),Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,7.1,mg/L,,Final,,Actual,,,,,,,,,,,,,UNKNOWN,21GAEPD_WQX,Procedure is unknown,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00099284,Sample-Routine,Water,,1990-07-10,06:30:00,EST,,,,,,,,,,,USGSREG,,21GAEPD_WQX-RV_12_3960,,,,,TWRI9A,USDOI/USGS,USGS TWRI National Field Manual - National Field Manual for the Collection of Water-Quality Data (NFM),Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,4.2,mg/L,,Final,,Actual,,,,,,,,,,,,,UNKNOWN,21GAEPD_WQX,Procedure is unknown,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00094817,Sample-Routine,Water,,1990-01-09,12:59:00,EST,,,,,,,,,,,USGSREG,,21GAEPD_WQX-RV_12_3891,,,,,TWRI9A,USDOI/USGS,USGS TWRI National Field Manual - National Field Manual for the Collection of Water-Quality Data (NFM),Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,10.8,mg/L,,Final,,Actual,,,,,,,,,,,,,UNKNOWN,21GAEPD_WQX,Procedure is unknown,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00099287,Sample-Routine,Water,,1990-09-04,06:15:00,EST,,,,,,,,,,,USGSREG,,21GAEPD_WQX-RV_12_3960,,,,,TWRI9A,USDOI/USGS,USGS TWRI National Field Manual - National Field Manual for the Collection of Water-Quality Data (NFM),Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,5.8,mg/L,,Final,,Actual,,,,,,,,,,,,,UNKNOWN,21GAEPD_WQX,Procedure is unknown,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00096305,Sample-Routine,Water,,1990-10-03,06:30:00,EST,,,,,,,,,,,USGSREG,,21GAEPD_WQX-RV_12_3932,,,,,TWRI9A,USDOI/USGS,USGS TWRI National Field Manual - National Field Manual for the Collection of Water-Quality Data (NFM),Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.1,mg/L,,Final,,Actual,,,,,,,,,,,,,UNKNOWN,21GAEPD_WQX,Procedure is unknown,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00098391,Sample-Routine,Water,,1990-06-06,09:30:00,EST,,,,,,,,,,,USGSREG,,21GAEPD_WQX-RV_12_3945,,,,,TWRI9A,USDOI/USGS,USGS TWRI National Field Manual - National Field Manual for the Collection of Water-Quality Data (NFM),Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,7.8,mg/L,,Final,,Actual,,,,,,,,,,,,,UNKNOWN,21GAEPD_WQX,Procedure is unknown,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00099288,Sample-Routine,Water,,1990-10-02,06:00:00,EST,,,,,,,,,,,USGSREG,,21GAEPD_WQX-RV_12_3960,,,,,TWRI9A,USDOI/USGS,USGS TWRI National Field Manual - National Field Manual for the Collection of Water-Quality Data (NFM),Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,6.4,mg/L,,Final,,Actual,,,,,,,,,,,,,UNKNOWN,21GAEPD_WQX,Procedure is unknown,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00094818,Sample-Routine,Water,,1990-02-13,12:50:00,EST,,,,,,,,,,,USGSREG,,21GAEPD_WQX-RV_12_3891,,,,,TWRI9A,USDOI/USGS,USGS TWRI National Field Manual - National Field Manual for the Collection of Water-Quality Data (NFM),Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,11.3,mg/L,,Final,,Actual,,,,,,,,,,,,,UNKNOWN,21GAEPD_WQX,Procedure is unknown,,,,,,,,,STORET
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-A00096303,Sample-Routine,Water,,1990-08-08,06:45:00,EST,,,,,,,,,,,USGSREG,,21GAEPD_WQX-RV_12_3932,,,,,TWRI9A,USDOI/USGS,USGS TWRI National Field Manual - National Field Manual for the Collection of Water-Quality Data (NFM),Miscellaneous (Other),,Dissolved oxygen (DO),Dissolved,8.4,mg/L,,Final,,Actual,,,,,,,,,,,,,UNKNOWN,21GAEPD_WQX,Procedure is unknown,,,,,,,,,STORET
